Bulan,Konsumen,Kode Produk,Nama Produk,Jumlah,Satuan,
#REF!,"GABE FAMILY, APOTEK",NPH026,NOVAMOX 500 MG KAPLET 100's,6,BOX,
#REF!,"GABE FAMILY, APOTEK",NPH029,NOVADIUM TABLET 100's,10,BOX,
#REF!,"GABE FAMILY, APOTEK",NPH083,GRICIN 125 MG TABLET 100's,6,BOX,
#REF!,"MUTIARA JEUMPA, APTK",ERG020,MEFENAMIC ACID 500 MG KAPLET 100'S,100,BOX,
#REF!,"MUTIARA JEUMPA, APTK",FMP011,MOMILEN NURSING CREAM 15 GR,20.,UBE,
#REF!,"MUTIARA JEUMPA, APTK",IFR021,FAXIDEN 20 MG KAPLET 100'S,48,BOX,
#REF!,"MUTIARA JEUMPA, APTK",NPG024,PIROXICAM 20 MG TABLET 100's,272,BOX,
#REF!,"MUTIARA JEUMPA, APTK",NPG032,GUAIFENESIN TABLET  100'S,136,BOX,
#REF!,"MUTIARA JEUMPA, APTK",NPH012,NOVATRIM SYRUP 60 ML,180,BTL,
#REF!,"MUTIARA JEUMPA, APTK",SOL004,SOLPENOX 125 MG SYRUP 60 ML,180,BTL,
#REF!,"MUTIARA JEUMPA, APTK",TRMG012,GUAIAFENESIN TABLET 100 MG 100'S (POT),500.,POT,
#REF!,"MUBAROQAH, APOTEK",ERG003,CAPTOPRIL 25 MG TABLET 100'S,100,BOX,
#REF!,"MUBAROQAH, APOTEK",NPG054,MELOXICAM 15 MG TABLET 100'S,50,BOX,
#REF!,"MUBAROQAH, APOTEK",NPH003,NOVABIOTIC 500 MG KAPLET 100's,15,BOX,
#REF!,"MUBAROQAH, APOTEK",NPH015,NOVAFLOX 500 MG KAPLET 100's,50,BOX,
#REF!,"MUBAROQAH, APOTEK",RAM005,ERYRA SYRUP 60 ML,50,BTL,
#REF!,"MUBAROQAH, APOTEK",SMC001,SAMCOBION KAPSUL 100's,50,BOX,
#REF!,"MUBAROQAH, APOTEK",SMC022,OBAT GIGI CAP BURUNG KAKAK TUA 2 ML,120,BTL,
#REF!,"MUBAROQAH, APOTEK",SOL002,ORPHEN 4 MG KAPLET 200'S,60,BOX,
#REF!,"MUBAROQAH, APOTEK",SOL010,SOLPENOX (Amoxicillin) 500 MG KAPLET 100'S,60,BOX,
#REF!,"MUBAROQAH, APOTEK",TRM003,"TRIDEXON 0,5 MG KAPLET 100'S (POT)",500,POT,
#REF!,"MUBAROQAH, APOTEK",TRM022,LIVTEZIN 10 (Cetirizine HCl 10 mg) KAPLET 100'S,50,BOX,
#REF!,"MUBAROQAH, APOTEK",TRMG009,ANTASIDA DOEN TABLET 100'S,200,BOX,
#REF!,"MUBAROQAH, APOTEK",YKT001,PACETIK 500 MG KAPLET 100's,150,BOX,
#REF!,"MUBAROQAH, APOTEK",YKT008,YEFAMOX 500 MG KAPLET 100's,75,BOX,
#REF!,APOTEK MITRA,AFI011,RESPROXOL (Ambroxol HCl 15 mg) SYRUP 60 ML,200,BTL,
#REF!,APOTEK MITRA,DEF012,DECYCLIN KAPSUL 100'S,30,POT,
#REF!,APOTEK MITRA,ERG003,CAPTOPRIL 25 MG TABLET 100'S,20,BOX,
#REF!,APOTEK MITRA,ERG005,COTRIMOXAZOLE 480 MG KAPLET 100'S,30,BOX,
#REF!,APOTEK MITRA,ERG020,MEFENAMIC ACID 500 MG KAPLET 100'S,30,BOX,
#REF!,APOTEK MITRA,IFR013,ELTAZON KAPLET 100'S/BLISTER,30,BOX,
#REF!,APOTEK MITRA,IFR102,YUSIMOX FORTE SYRUP 60 ML,300,BTL,
#REF!,APOTEK MITRA,MLX010,MOLAPECT(Ambroxol HCI)15 mg/5 ml Syr 60 ml,60,BTL,
#REF!,APOTEK MITRA,MLX013,MOLADERM CREAM 10 gram (miconazole nitrate),60.,UBE,
#REF!,APOTEK MITRA,NPG040,AMBROXOL 30 MG TABLET 100'S,272,BOX,
#REF!,APOTEK MITRA,NPH008,NOVAKAL 500 MG KAPLET 100's,50,BOX,
#REF!,APOTEK MITRA,NPH015,NOVAFLOX 500 MG KAPLET 100's,20,BOX,
#REF!,APOTEK MITRA,NPH037,VADROL 4 MG TABLET 100'S,50,BOX,
#REF!,APOTEK MITRA,NPH052,NOVACHLOR KAPSUL 100'S ( pot ),50,POT,
#REF!,APOTEK MITRA,RAG015,CLINDAMYCIN HCl 300 MG KAPSUL 100'S,20,BOX,
#REF!,APOTEK MITRA,RAM005,ERYRA SYRUP 60 ML,50,BTL,
#REF!,APOTEK MITRA,SMC001,SAMCOBION KAPSUL 100's,12,BOX,
#REF!,APOTEK MITRA,SMC019,"SAMCODIN (Dextromethorpan HBr, GG, CTM) TABLET 100'S",10,BOX,
#REF!,APOTEK MITRA,SMC025,SAMMOXIN FORTE KAPLET (Amoxicillin 500 mg) 100'S,20,BOX,
#REF!,APOTEK MITRA,SOL004,SOLPENOX 125 MG SYRUP 60 ML,120,BTL,
#REF!,APOTEK MITRA,TRM023,"DEXDE (Dexamethason 0.5mg, dex-ctm 2mg) TABLET 100'S",30,BOX,
#REF!,APOTEK MITRA,ZNT039,COLDREXIN SYRUP 60 ML,96,BTL,
AGUSTUS 2022,"SURYA PERINTIS, APOTEK",DEF012,DECYCLIN KAPSUL 100'S,200,POT,
AGUSTUS 2022,"SURYA PERINTIS, APOTEK",DEF013,DEFAMOL KAPLET 100'S,"1,000",POT,
AGUSTUS 2022,"SURYA PERINTIS, APOTEK",ERT010,ETAFEN 400 MG TABLET 100'S,10,BOX,
AGUSTUS 2022,"SURYA PERINTIS, APOTEK",ERT017,ETAGEMYCETIN 250 MG KAPSUL 100'S,10,BOX,
AGUSTUS 2022,"SURYA PERINTIS, APOTEK",NPG024,PIROXICAM 20 MG TABLET 100's,30,BOX,
AGUSTUS 2022,"SURYA PERINTIS, APOTEK",NPH008,NOVAKAL 500 MG KAPLET 100's,20,BOX,
AGUSTUS 2022,"SURYA PERINTIS, APOTEK",NPH012,NOVATRIM SYRUP 60 ML,120,BTL,
AGUSTUS 2022,"SURYA PERINTIS, APOTEK",NPH013,NOVAXICAM 20 MG KAPSUL 100's,20,BOX,
AGUSTUS 2022,"SURYA PERINTIS, APOTEK",NPH025,NOVACHLOR KAPSUL 100's,10,BOX,
AGUSTUS 2022,"SURYA PERINTIS, APOTEK",NPH043,ROSIDON 10 MG TABLET 100's,20,BOX,
AGUSTUS 2022,"SURYA PERINTIS, APOTEK",SMC025,SAMMOXIN FORTE KAPLET (Amoxicillin 500 mg) 100'S,100,BOX,
AGUSTUS 2022,"SURYA PERINTIS, APOTEK",SOL003,SOLDEXTAM KAPLET 200'S,20,BOX,
AGUSTUS 2022,"SURYA PERINTIS, APOTEK",SPD007,BROADAPEN 500 MG KAPLET 100'S,20,BOX,
AGUSTUS 2022,"SURYA PERINTIS, APOTEK",TRM026,SEVOS 4 MG TABLET 100'S,10,BOX,
AGUSTUS 2022,"SURYA PERINTIS, APOTEK",TRMG002,ALLOPURINOL 100 MG TABLET 100'S,100,BOX,
AGUSTUS 2022,"SURYA PERINTIS, APOTEK",TRMG010,PREDNISON TABLET 5 MG 100'S (POT),500,POT,
AGUSTUS 2022,"SURYA PERINTIS, APOTEK",TRMG011,CHLORPHENAMINE MALEAT TABLET 4 MG 100'S (POT),"1,000",POT,
AGUSTUS 2022,"SURYA PERINTIS, APOTEK",YKT001,PACETIK 500 MG KAPLET 100's,40,BOX,
AGUSTUS 2022,"PERMATA, APTK",ERT009,ETADRYL EXPECTORANT SYRUP 60 ML,50,BTL,
AGUSTUS 2022,"PERMATA, APTK",NPG024,PIROXICAM 20 MG TABLET 100's,136,BOX,
AGUSTUS 2022,"PERMATA, APTK",NPG052,PIROXICAM 10 MG TABLET 100'S,20,BOX,
AGUSTUS 2022,"PERMATA, APTK",NPH004,NOVACHLOR SYRUP 60 ML,180,BTL,
AGUSTUS 2022,"PERMATA, APTK",NPH005,NOVADIAR SYRUP 60 ML,60,BTL,
AGUSTUS 2022,"PERMATA, APTK",NPH006,NOVAGESIC SYRUP 60 ML,180,BTL,
AGUSTUS 2022,"PERMATA, APTK",NPH008,NOVAKAL 500 MG KAPLET 100's,10,BOX,
AGUSTUS 2022,"PERMATA, APTK",NPH010,NOVAMOX SYRUP 60 ML,360,BTL,
AGUSTUS 2022,"PERMATA, APTK",NPH013,NOVAXICAM 20 MG KAPSUL 100's,25,BOX,
AGUSTUS 2022,"PERMATA, APTK",NPH015,NOVAFLOX 500 MG KAPLET 100's,60,BOX,
AGUSTUS 2022,"PERMATA, APTK",NPH016,NOVADRYL SYRUP 60 ML,60,BTL,
AGUSTUS 2022,"PERMATA, APTK",NPH018,NOVATRIM TABLET 100's,20,BOX,
AGUSTUS 2022,"PERMATA, APTK",NPH020,NOVASTAN SYRUP 60 ML,120,BTL,
AGUSTUS 2022,"PERMATA, APTK",NPH025,NOVACHLOR KAPSUL 100's,15,BOX,
AGUSTUS 2022,"PERMATA, APTK",NPH027,"NOVADEX 0,5 MG TABLET 200's",20,BOX,
AGUSTUS 2022,"PERMATA, APTK",NPH032,NOVAXIFEN 100 MG SYRUP 60 ML (Strawberry),120,BTL,
AGUSTUS 2022,"PERMATA, APTK",NPH035,ROSIDON 5 MG SUSPENSI 60 ML,60,BTL,
AGUSTUS 2022,"PERMATA, APTK",NPH041,NOVACYCLINE 250 MG KAPSUL 500's,8,BOX,
AGUSTUS 2022,"PERMATA, APTK",NPH089,FERBION(Vitamin dan Mineral)Kapsul 100'S,10,BOX,
AGUSTUS 2022,"PERMATA, APTK",NPH090,NOVAREN 50 (Diklofenac Sodium) TABLET 100'S,10,BOX,
AGUSTUS 2022,"PERMATA, APTK",RAM005,ERYRA SYRUP 60 ML,50,BTL,
AGUSTUS 2022,"PERMATA, APTK",RAM011,TERA F KAPLET 100's,25,BOX,
AGUSTUS 2022,"PERMATA, APTK",RAM030,ERYRA FORTE TABLET 100's,10,BOX,
AGUSTUS 2022,"PERMATA, APTK",RAM046,AFOLAT 400 MG TABLET 100S,10,BOX,
AGUSTUS 2022,"PERMATA, APTK",RAM052,BROXOLIC 15 MG SYRUP 60 ML,100,BTL,
AGUSTUS 2022,"PERMATA, APTK",SMC021,COD LIVER OIL KAPSUL 100'S,12,BTL,
AGUSTUS 2022,"PERMATA, APTK",SPD007,BROADAPEN 500 MG KAPLET 100'S,20,BOX,
AGUSTUS 2022,"PERMATA, APTK",TRMG012,GUAIAFENESIN TABLET 100 MG 100'S (POT),50,POT,
AGUSTUS 2022,"PERMATA, APTK",TRMG020,IBUPROFEN 400 MG TABLET 100'S,20,BOX,
AGUSTUS 2022,"PERMATA, APTK",YKT006,PACETIK SYRUP 60 ML,100,BTL,
AGUSTUS 2022,"PERMATA, APTK",YKT007,YEKAZONE TABLET 100's,30,BOX,
AGUSTUS 2022,"PERMATA, APTK",YKT022,YEKAPRIM SYRUP 60 ML,300,BTL,
AGUSTUS 2022,"STASIUN, APOTEK",AFI011,RESPROXOL (Ambroxol HCl 15 mg) SYRUP 60 ML,6,BTL,
AGUSTUS 2022,"STASIUN, APOTEK",ERG003,CAPTOPRIL 25 MG TABLET 100'S,3,BOX,
AGUSTUS 2022,"STASIUN, APOTEK",ERG007,PARACETAMOL 500 MG KAPLET 100'S,3,BOX,
AGUSTUS 2022,"STASIUN, APOTEK",ERT010,ETAFEN 400 MG TABLET 100'S,2,BOX,
AGUSTUS 2022,"STASIUN, APOTEK",IFR040,ROVERTON KAPLET 100'S,3,BOX,
AGUSTUS 2022,"STASIUN, APOTEK",LAN004,LANAMOL 500 MG KAPLET 100'S,2,BOX,
AGUSTUS 2022,"STASIUN, APOTEK",MLX012,"BEVALEX CREAM 5 gram (betamethasone valerate,neomycin sulfate)",12.,UBE,
AGUSTUS 2022,"STASIUN, APOTEK",NPG024,PIROXICAM 20 MG TABLET 100's,6,BOX,
AGUSTUS 2022,"STASIUN, APOTEK",NPG040,AMBROXOL 30 MG TABLET 100'S,3,BOX,
AGUSTUS 2022,"STASIUN, APOTEK",NPG049,SIMVASTATIN 10 MG TABLET 100'S,4,BOX,
AGUSTUS 2022,"STASIUN, APOTEK",NPH015,NOVAFLOX 500 MG KAPLET 100's,2,BOX,
AGUSTUS 2022,"STASIUN, APOTEK",NPH025,NOVACHLOR KAPSUL 100's,2,BOX,
AGUSTUS 2022,"STASIUN, APOTEK",RAG011,ANTASIDA DOEN TABLET 100'S,4,BOX,
AGUSTUS 2022,"STASIUN, APOTEK",RAG012,AMLODIPINE BESILATE 5 MG TABLET 100'S,4,BOX,
AGUSTUS 2022,"STASIUN, APOTEK",RAG015,CLINDAMYCIN HCl 300 MG KAPSUL 100'S,1,BOX,
AGUSTUS 2022,"STASIUN, APOTEK",RAM011,TERA F KAPLET 100's,3,BOX,
AGUSTUS 2022,"STASIUN, APOTEK",RAM030,ERYRA FORTE TABLET 100's,1,BOX,
AGUSTUS 2022,"STASIUN, APOTEK",SOL002,ORPHEN 4 MG KAPLET 200'S,2,BOX,
AGUSTUS 2022,"STASIUN, APOTEK",SOL003,SOLDEXTAM KAPLET 200'S,1,BOX,
AGUSTUS 2022,"STASIUN, APOTEK",SOL010,SOLPENOX (Amoxicillin) 500 MG KAPLET 100'S,2,BOX,
AGUSTUS 2022,"STASIUN, APOTEK",SPD004,MEXON TABLET 100'S,2,BOX,
AGUSTUS 2022,"STASIUN, APOTEK",ZNT033,ZELONA TABLET 100'S,2,BOX,
#REF!,PT. SEMPURNA MITRA PERKASA,ERG003,CAPTOPRIL 25 MG TABLET 100'S,"1,300",BOX,
#REF!,PT. SEMPURNA MITRA PERKASA,ERG015,OMEPRAZOLE KAPSUL 20 MG 30'S,"9,200",BOX,
#REF!,PT. SEMPURNA MITRA PERKASA,ERT001,ETABION KAPSUL 100'S,"2,400",BOX,
#REF!,PT. SEMPURNA MITRA PERKASA,ERT010,ETAFEN 400 MG TABLET 100'S,"1,000",BOX,
#REF!,PT. SEMPURNA MITRA PERKASA,ERT017,ETAGEMYCETIN 250 MG KAPSUL 100'S,200,BOX,
#REF!,PT. SEMPURNA MITRA PERKASA,ERT021,ETAMOX 500 MG KAPLET 100'S,200,BOX,
#REF!,PT. SEMPURNA MITRA PERKASA,ERT022,ETAMOXUL KAPLET 100'S,800,BOX,
#REF!,PT. SEMPURNA MITRA PERKASA,ERT023,ETAMOXUL SYRUP 60 ML,"1,925",BTL,
#REF!,PT. SEMPURNA MITRA PERKASA,ERT028,ETAFEN SYRUP 60 ML,"1,500",BTL,
#REF!,PT. SEMPURNA MITRA PERKASA,NPG040,AMBROXOL 30 MG TABLET 100'S,"3,400",BOX,
#REF!,PT. SEMPURNA MITRA PERKASA,NPH004,NOVACHLOR SYRUP 60 ML,"3,000",BTL,
#REF!,PT. SEMPURNA MITRA PERKASA,NPH010,NOVAMOX SYRUP 60 ML,"3,000",BTL,
#REF!,PT. SEMPURNA MITRA PERKASA,NPH016,NOVADRYL SYRUP 60 ML,840,BTL,
#REF!,PT. SEMPURNA MITRA PERKASA,NPH023,NOVAMAG SYRUP 60 ML,"3,000",BTL,
#REF!,PT. SEMPURNA MITRA PERKASA,NPH025,NOVACHLOR KAPSUL 100's,500,BOX,
#REF!,PT. SEMPURNA MITRA PERKASA,NPH037,VADROL 4 MG TABLET 100'S,680,BOX,
#REF!,PT. SEMPURNA MITRA PERKASA,NPH043,ROSIDON 10 MG TABLET 100's,200,BOX,
#REF!,PT. SEMPURNA MITRA PERKASA,NPH044,NOVAXIFEN 400 MG TABLET 100's,132,BOX,
#REF!,PT. SEMPURNA MITRA PERKASA,RAM030,ERYRA FORTE TABLET 100's,200,BOX,
#REF!,PT. SEMPURNA MITRA PERKASA,RAM046,AFOLAT 400 MG TABLET 100S,300,BOX,
#REF!,PT. SEMPURNA MITRA PERKASA,TRMG002,ALLOPURINOL 100 MG TABLET 100'S,"2,500",BOX,
#REF!,PT. SEMPURNA MITRA PERKASA,YKT020,KATERGI TABLET 100's,100,BOX,
#REF!,"TANGAN MAS, APTK",AFI021,DUN SALEP (Icthammolum) 15 GR POT/ 12'S,120,POT,
#REF!,"TANGAN MAS, APTK",ERT009,ETADRYL EXPECTORANT SYRUP 60 ML,100,BTL,
#REF!,"TANGAN MAS, APTK",ERT010,ETAFEN 400 MG TABLET 100'S,100,BOX,
#REF!,"TANGAN MAS, APTK",ERT020,ETAMOX 125 MG SUSPENSI 60 ML,150,BTL,
#REF!,"TANGAN MAS, APTK",ERT022,ETAMOXUL KAPLET 100'S,30,BOX,
#REF!,"TANGAN MAS, APTK",NPH006,NOVAGESIC SYRUP 60 ML,180,BTL,
#REF!,"TANGAN MAS, APTK",NPH008,NOVAKAL 500 MG KAPLET 100's,15,BOX,
#REF!,"TANGAN MAS, APTK",NPH020,NOVASTAN SYRUP 60 ML,180,BTL,
#REF!,"TANGAN MAS, APTK",NPH034,NUVOPEC 15 MG SYRUP 60 ML,480,BTL,
#REF!,"TANGAN MAS, APTK",SMC026,SAMQUINOR (Ciprofloxacin HCl) 500 MG KAPLET 100'S,100,BOX,
#REF!,"TANGAN MAS, APTK",SPD003,"CARBIDU 0,5 MG TABLET 200'S",25,BOX,
#REF!,"TANGAN MAS, APTK",SPD012,MIRASIC SYRUP 60 ML,150,BTL,
#REF!,"TANGAN MAS, APTK",YKT022,YEKAPRIM SYRUP 60 ML,500,BTL,
#REF!,"TANGAN MAS, APTK",ZNT033,ZELONA TABLET 100'S,60,BOX,
#REF!,"VITASARI, APTK",ERG003,CAPTOPRIL 25 MG TABLET 100'S,200,BOX,
#REF!,"VITASARI, APTK",NPG040,AMBROXOL 30 MG TABLET 100'S,272,BOX,
#REF!,"VITASARI, APTK",NPG055,"MELOXICAM 7,5 MG TABLET 100'S",136,BOX,
#REF!,"VITASARI, APTK",NPH015,NOVAFLOX 500 MG KAPLET 100's,200,BOX,
#REF!,"VITASARI, APTK",NPH020,NOVASTAN SYRUP 60 ML,360,BTL,
#REF!,"VITASARI, APTK",NPH025,NOVACHLOR KAPSUL 100's,100,BOX,
#REF!,"VITASARI, APTK",NPH035,ROSIDON 5 MG SUSPENSI 60 ML,120,BTL,
#REF!,"VITASARI, APTK",SMC018,SAMTACID TABLET 100'S,130,BOX,
#REF!,"VITASARI, APTK",SOL003,SOLDEXTAM KAPLET 200'S,142,BOX,
#REF!,"VITASARI, APTK",TRMG012,GUAIAFENESIN TABLET 100 MG 100'S (POT),"1,500",POT,
#REF!,"WIJAYA, APOTEK",AFI003,COLDY'S JR (Ibuprofen 100mg) SUSPENSI 60 ML,100,BTL,
#REF!,"WIJAYA, APOTEK",AFI011,RESPROXOL (Ambroxol HCl 15 mg) SYRUP 60 ML,100,BTL,
#REF!,"WIJAYA, APOTEK",AFI020,"SALEP 2-4 (As. salisilat, sulfur praecipitatum) 15 GR POT/10'S",40,POT,
#REF!,"WIJAYA, APOTEK",ERG003,CAPTOPRIL 25 MG TABLET 100'S,50,BOX,
#REF!,"WIJAYA, APOTEK",ERG007,PARACETAMOL 500 MG KAPLET 100'S,30,BOX,
#REF!,"WIJAYA, APOTEK",ERG015,OMEPRAZOLE KAPSUL 20 MG 30'S,200,BOX,
#REF!,"WIJAYA, APOTEK",ERG020,MEFENAMIC ACID 500 MG KAPLET 100'S,100,BOX,
#REF!,"WIJAYA, APOTEK",ERT007,ETADEXTA KAPLET 100'S,20,BOX,
#REF!,"WIJAYA, APOTEK",ERT009,ETADRYL EXPECTORANT SYRUP 60 ML,50,BTL,
#REF!,"WIJAYA, APOTEK",ERT021,ETAMOX 500 MG KAPLET 100'S,25,BOX,
#REF!,"WIJAYA, APOTEK",ERT028,ETAFEN SYRUP 60 ML,50,BTL,
#REF!,"WIJAYA, APOTEK",MLX011,MOLAFATE (Sucralfate) Syrup 60 ml,25,BTL,
#REF!,"WIJAYA, APOTEK",NPG032,GUAIFENESIN TABLET  100'S,15,BOX,
#REF!,"WIJAYA, APOTEK",NPG040,AMBROXOL 30 MG TABLET 100'S,50,BOX,
#REF!,"WIJAYA, APOTEK",NPG052,PIROXICAM 10 MG TABLET 100'S,15,BOX,
#REF!,"WIJAYA, APOTEK",NPH004,NOVACHLOR SYRUP 60 ML,120,BTL,
#REF!,"PANYABUNGAN, APTK",BMF009,"DEXTACO (Dexametason 0.5 mg, Dex-ctm 2 mg) KAPLET 100'S",10,BOX,
#REF!,"PANYABUNGAN, APTK",CIB006,CITOVIPLEX KAPLET 100'S,10,BOX,
#REF!,"PANYABUNGAN, APTK",ERT004,"ETADEX 0,5 MG KAPLET  200'S",10,BOX,
#REF!,"PANYABUNGAN, APTK",ERT020,ETAMOX 125 MG SUSPENSI 60 ML,50,BTL,
#REF!,"PANYABUNGAN, APTK",ERT021,ETAMOX 500 MG KAPLET 100'S,20,BOX,
#REF!,"PANYABUNGAN, APTK",IFR082,YUSIMOX KAPLET 500 MG 100'S,10,BOX,
#REF!,"PANYABUNGAN, APTK",NPG024,PIROXICAM 20 MG TABLET 100's,20,BOX,
#REF!,"PANYABUNGAN, APTK",NPH013,NOVAXICAM 20 MG KAPSUL 100's,15,BOX,
#REF!,"PANYABUNGAN, APTK",NPH025,NOVACHLOR KAPSUL 100's,10,BOX,
#REF!,"PANYABUNGAN, APTK",NPH027,"NOVADEX 0,5 MG TABLET 200's",11,BOX,
#REF!,"PANYABUNGAN, APTK",NPH037,VADROL 4 MG TABLET 100'S,10,BOX,
#REF!,"PANYABUNGAN, APTK",NPH069,PARAFEN KAPLET 100's,10,BOX,
#REF!,"PANYABUNGAN, APTK",RAM030,ERYRA FORTE TABLET 100's,10,BOX,
#REF!,"PANYABUNGAN, APTK",YKT001,PACETIK 500 MG KAPLET 100's,10,BOX,
#REF!,"PANYABUNGAN, APTK",YKT003,TRIADENE 20 MG TABLET 100's,10,BOX,
#REF!,"PANYABUNGAN, APTK",YKT008,YEFAMOX 500 MG KAPLET 100's,20,BOX,
OKTOBER 2022,"DELI, APT",AFI011,RESPROXOL (Ambroxol HCl 15 mg) SYRUP 60 ML,500,BTL,
OKTOBER 2022,"DELI, APT",ERT020,ETAMOX 125 MG SUSPENSI 60 ML,100,BTL,
OKTOBER 2022,"DELI, APT",NPG011,METRONIDAZOLE 500 MG TABLET 100's,35,BOX,
OKTOBER 2022,"DELI, APT",NPG054,MELOXICAM 15 MG TABLET 100'S,25,BOX,
OKTOBER 2022,"DELI, APT",NPG055,"MELOXICAM 7,5 MG TABLET 100'S",25,BOX,
OKTOBER 2022,"DELI, APT",NPH003,NOVABIOTIC 500 MG KAPLET 100's,25,BOX,
OKTOBER 2022,"DELI, APT",NPH012,NOVATRIM SYRUP 60 ML,240,BTL,
OKTOBER 2022,"DELI, APT",NPH090,NOVAREN 50 (Diklofenac Sodium) TABLET 100'S,60,BOX,
OKTOBER 2022,"DELI, APT",RAG015,CLINDAMYCIN HCl 300 MG KAPSUL 100'S,6,BOX,
OKTOBER 2022,"DELI, APT",RAM005,ERYRA SYRUP 60 ML,100,BTL,
OKTOBER 2022,"DELI, APT",TRM003,"TRIDEXON 0,5 MG KAPLET 100'S (POT)",500,POT,
OKTOBER 2022,"DELI, APT",TRMG001,ANTASIDA DOEN TABLET 100'S (POT),200,POT,
OKTOBER 2022,"DELI, APT",TRMG009,ANTASIDA DOEN TABLET 100'S,100,BOX,
OKTOBER 2022,"DELI, APT",TRMG011,CHLORPHENAMINE MALEAT TABLET 4 MG 100'S (POT),500,POT,
OKTOBER 2022,"DELI, APT",TRMG012,GUAIAFENESIN TABLET 100 MG 100'S (POT),300,POT,
OKTOBER 2022,"DELI, APT",YKT008,YEFAMOX 500 MG KAPLET 100's,30,BOX,
OKTOBER 2022,"DELI, APT",YKT027,CYROX KAPLET 100'S,30,BOX,
OKTOBER 2022,"REZEKI MANDIRI, APT",RAM005,ERYRA SYRUP 60 ML,100,BTL,
OKTOBER 2022,"MEDI FARMA, APT",IFR048,TRIANTA SYRUP 60 ML,48,BTL,
OKTOBER 2022,"MEDI FARMA, APT",MLX009,MOLEXFLU PE 10 Catch Cover @1 strip @10 Kaplet,80,BOX,
OKTOBER 2022,"MEDI FARMA, APT",NPH012,NOVATRIM SYRUP 60 ML,120,BTL,
OKTOBER 2022,"MEDI FARMA, APT",RAM001,CALORTUSIN KAPLET 100's,20,BOX,
OKTOBER 2022,"MEDI FARMA, APT",SOL002,ORPHEN 4 MG KAPLET 200'S,65,BOX,
OKTOBER 2022,"MEDI FARMA, APT",TRM001,TRIMALGIN 500 MG KAPLET 100'S,20,BOX,
OKTOBER 2022,"MEDI FARMA, APT",TRM032,"MEFFU EKSPEKTORAN (Paracetamol, CTM, Phenyephrine HCl, GG) KAPLET 100'S",35,BOX,
OKTOBER 2022,"MEDI FARMA, APT",TRMG012,GUAIAFENESIN TABLET 100 MG 100'S (POT),30,POT,
OKTOBER 2022,"MEDI FARMA, APT",YKT022,YEKAPRIM SYRUP 60 ML,100,BTL,
OKTOBER 2022,"MEDI FARMA, APT",YKT035,"YEKADRYL EXTRA (Diphenhydramin HCl 12,5 mg, Dextromethorphan HBr 15,0 mg, Ammonium Chlo",300,BTL,
OKTOBER 2022,"MEDI FARMA, APT",YKT039,YETRIZIN (Cetirizine HCl 10 mg) TABLET 100'S,2,BOX,
OKTOBER 2022,"BERKAH,  APOTEK",ERG007,PARACETAMOL 500 MG KAPLET 100'S,30,BOX,
OKTOBER 2022,"BERKAH,  APOTEK",ERT004,"ETADEX 0,5 MG KAPLET  200'S",15,BOX,
OKTOBER 2022,"BERKAH,  APOTEK",ERT007,ETADEXTA KAPLET 100'S,20,BOX,
OKTOBER 2022,"BERKAH,  APOTEK",ERT010,ETAFEN 400 MG TABLET 100'S,10,BOX,
OKTOBER 2022,"BERKAH,  APOTEK",SMC025,SAMMOXIN FORTE KAPLET (Amoxicillin 500 mg) 100'S,15,BOX,
OKTOBER 2022,"BERKAH,  APOTEK",SOL004,SOLPENOX 125 MG SYRUP 60 ML,120,BTL,
OKTOBER 2022,"BERKAH,  APOTEK",SOL010,SOLPENOX (Amoxicillin) 500 MG KAPLET 100'S,10,BOX,
OKTOBER 2022,"BERKAH,  APOTEK",SPD004,MEXON TABLET 100'S,20,BOX,
OKTOBER 2022,"BERKAH,  APOTEK",SPD012,MIRASIC SYRUP 60 ML,50,BTL,
OKTOBER 2022,"BERKAH,  APOTEK",TRM003,"TRIDEXON 0,5 MG KAPLET 100'S (POT)",100,POT,
OKTOBER 2022,"BERKAH,  APOTEK",TRM005,"SUPERHOID (Benzocain, Zinc Oxide, Al. Hyroxide) @ 6 SUPP",10,BOX,
OKTOBER 2022,"BERKAH,  APOTEK",TRM028,NEMIC 500 MG (Mefenamic Acid) KAPLET 100'S,20,BOX,
OKTOBER 2022,"BERKAH,  APOTEK",TRMG003,PREDNISON 5 MG TABLET 100'S,20,BOX,
OKTOBER 2022,"BERKAH,  APOTEK",TRMG011,CHLORPHENAMINE MALEAT TABLET 4 MG 100'S (POT),100,POT,
OKTOBER 2022,"BERKAH,  APOTEK",TRMG012,GUAIAFENESIN TABLET 100 MG 100'S (POT),50,POT,
OKTOBER 2022,"KOTA PINANG, APTK",ERG003,CAPTOPRIL 25 MG TABLET 100'S,25,BOX,
OKTOBER 2022,"KOTA PINANG, APTK",ERG007,PARACETAMOL 500 MG KAPLET 100'S,20,BOX,
OKTOBER 2022,"KOTA PINANG, APTK",IFR013,ELTAZON KAPLET 100'S/BLISTER,10,BOX,
OKTOBER 2022,"KOTA PINANG, APTK",IFR026,GENALTEN CREAM 5 GR,10.,UBE,
OKTOBER 2022,"KOTA PINANG, APTK",IFR040,ROVERTON KAPLET 100'S,10,BOX,
OKTOBER 2022,"KOTA PINANG, APTK",IFR042,SCOPMA PLUS KAPLET 100'S,5,BOX,
